order_id,customer_id,product_id,order_timestamp,quantity,unit_price,discount_pct,status,updated_at,reason
O0047621,C00516,P0196,2025-07-03 12:05:00+00:00,5,50767.45,0.05,PAID,2025-07-04 05:05:00+00:00,bad_status;
O0047622,C02836,P0134,2026-01-20 18:45:00+00:00,1,86753.32,0.0,PACKED,2026-01-23 04:45:00+00:00,bad_status;
O0047623,C00866,P0255,2025-04-29 07:11:00+00:00,4,76757.65,0.05,PACKED,2025-04-29 10:11:00+00:00,bad_status;
O0047624,C02316,P0131,2026-06-25 18:19:00+00:00,7,55521.08,0.05,PACKED,2026-06-26 14:19:00+00:00,bad_status;
O0047630,C00966,P0116,2025-08-12 07:16:00+00:00,2,20443.28,0.0,PACKED,2025-08-13 02:16:00+00:00,bad_status;
O0047649,C00765,P0219,2026-06-17 09:22:00+00:00,4,17529.68,0.05,PAID,2026-06-18 14:22:00+00:00,bad_status;
O0047653,C00818,P0151,2025-04-19 12:15:00+00:00,4,11019.69,0.05,PACKED,2025-04-21 06:15:00+00:00,bad_status;
O0047657,C00889,P0372,2025-05-03 05:15:00+00:00,6,15373.68,0.0,PAID,2025-05-04 05:15:00+00:00,bad_status;
O0047658,C00831,P0335,2025-08-16 05:32:00+00:00,8,70362.27,0.1,PAID,2025-08-18 02:32:00+00:00,bad_status;
O0047666,C02777,P0376,2025-04-27 09:26:00+00:00,2,65552.7,0.0,PACKED,2025-04-29 01:26:00+00:00,bad_status;
O0047668,C01909,P0191,2026-03-10 14:55:00+00:00,3,51738.56,0.0,PAID,2026-03-11 04:55:00+00:00,bad_status;
O0047671,C00105,P0385,2026-03-03 13:08:00+00:00,5,64019.67,0.0,PAID,2026-03-04 17:08:00+00:00,bad_status;
O0047672,C02189,P0539,2025-09-29 15:38:00+00:00,5,45657.27,0.15,PACKED,2025-09-30 11:38:00+00:00,bad_status;
O0047685,C02705,P0090,2026-03-01 13:06:00+00:00,4,31265.73,0.0,PAID,2026-03-04 13:06:00+00:00,bad_status;
O0047687,C02368,P0375,2025-06-14 12:55:00+00:00,8,79231.07,0.15,PACKED,2025-06-16 02:55:00+00:00,bad_status;
O0047690,C01363,P0043,2026-02-06 15:04:00+00:00,4,48654.28,0.0,PACKED,2026-02-06 18:04:00+00:00,bad_status;
O0047692,C00081,P0474,2025-09-18 07:47:00+00:00,4,34624.34,0.15,PAID,2025-09-19 19:47:00+00:00,bad_status;
O0047693,C00500,P0342,2026-07-21 07:54:00+00:00,3,72604.07,0.0,PACKED,2026-07-22 10:54:00+00:00,bad_status;
O0047696,C00977,P0150,2025-04-12 08:48:00+00:00,8,30072.55,0.1,PAID,2025-04-14 08:48:00+00:00,bad_status;
O0047701,C00520,P0496,2025-03-26 00:33:00+00:00,3,69659.88,0.05,PAID,2025-03-28 06:33:00+00:00,bad_status;
O0047705,C01831,P0050,2025-05-07 23:36:00+00:00,7,705.45,0.0,PACKED,2025-05-08 18:36:00+00:00,bad_status;
O0047714,C01958,P0481,2025-11-12 12:51:00+00:00,2,68492.54,0.0,PACKED,2025-11-12 19:51:00+00:00,bad_status;
O0047718,C00718,P0320,2025-02-11 08:39:00+00:00,7,44220.92,0.0,PAID,2025-02-13 01:39:00+00:00,bad_status;
O0047719,C02852,P0368,2026-09-03 13:15:00+00:00,8,5851.75,0.1,PACKED,2026-09-05 02:15:00+00:00,bad_status;
O0047721,C02608,P0321,2025-07-17 18:22:00+00:00,8,86572.35,0.05,PACKED,2025-07-20 14:22:00+00:00,bad_status;
O0047722,C00727,P0117,2026-06-16 14:05:00+00:00,7,27934.41,0.15,PACKED,2026-06-18 04:05:00+00:00,bad_status;
O0047723,C00913,P0192,2026-02-11 10:57:00+00:00,2,1564.55,0.05,PACKED,2026-02-12 06:57:00+00:00,bad_status;
O0047735,C01191,P0361,2025-04-14 15:35:00+00:00,8,43456.93,0.0,PACKED,2025-04-14 16:35:00+00:00,bad_status;
O0047740,C02837,P0538,2026-02-23 01:10:00+00:00,3,22596.59,0.0,PAID,2026-02-25 23:10:00+00:00,bad_status;
O0047745,C02184,P0425,2025-06-25 05:25:00+00:00,8,33457.03,0.0,PACKED,2025-06-28 01:25:00+00:00,bad_status;
O0047746,C02638,P0083,2025-06-24 23:52:00+00:00,1,68634.85,0.1,PAID,2025-06-24 23:52:00+00:00,bad_status;
O0047754,C02590,P0495,2025-01-23 14:12:00+00:00,3,12972.89,0.0,PACKED,2025-01-24 08:12:00+00:00,bad_status;
O0047758,C00380,P0445,2025-04-16 00:45:00+00:00,8,39763.84,0.0,PACKED,2025-04-17 13:45:00+00:00,bad_status;
O0047762,C02804,P0526,2025-12-19 09:33:00+00:00,2,80613.9,0.05,PACKED,2025-12-19 17:33:00+00:00,bad_status;
O0047764,C02277,P0056,2026-04-04 15:55:00+00:00,4,14507.56,0.1,PACKED,2026-04-04 23:55:00+00:00,bad_status;
O0047766,C02429,P0016,2025-08-06 18:25:00+00:00,4,24970.01,0.0,PACKED,2025-08-07 10:25:00+00:00,bad_status;
O0047768,C00917,P0550,2025-04-04 20:49:00+00:00,4,7942.45,0.0,PAID,2025-04-07 14:49:00+00:00,bad_status;
O0047769,C00619,P0331,2026-01-16 00:13:00+00:00,6,58553.68,0.15,PAID,2026-01-16 13:13:00+00:00,bad_status;
O0047770,C01462,P0054,2025-09-17 10:51:00+00:00,5,21032.34,0.05,PACKED,2025-09-18 05:51:00+00:00,bad_status;
O0047773,C02426,P0041,2026-02-06 04:01:00+00:00,5,72412.43,0.15,PACKED,2026-02-09 02:01:00+00:00,bad_status;
O0047779,C02775,P0324,2025-03-09 22:18:00+00:00,4,3424.16,0.1,PACKED,2025-03-10 02:18:00+00:00,bad_status;
O0047780,C02640,P0502,2025-04-08 05:19:00+00:00,4,46377.67,0.05,PACKED,2025-04-11 05:19:00+00:00,bad_status;
O0047781,C00735,P0396,2026-04-25 11:10:00+00:00,2,13178.68,0.0,PACKED,2026-04-26 21:10:00+00:00,bad_status;
O0047784,C00359,P0575,2026-07-09 08:04:00+00:00,1,78065.9,0.0,PAID,2026-07-09 21:04:00+00:00,bad_status;
O0047785,C02718,P0359,2025-01-03 22:59:00+00:00,5,19991.09,0.15,PAID,2025-01-04 23:59:00+00:00,bad_status;
O0047796,C01762,P0131,2026-09-01 04:48:00+00:00,2,55521.08,0.0,PAID,2026-09-03 01:48:00+00:00,bad_status;
O0047803,C00654,P0194,2026-07-02 21:44:00+00:00,7,46283.12,0.0,PACKED,2026-07-03 19:44:00+00:00,bad_status;
O0047804,C01830,P0573,2025-12-19 23:34:00+00:00,6,77140.47,0.05,PACKED,2025-12-22 23:34:00+00:00,bad_status;
O0047815,C02584,P0052,2025-11-07 20:41:00+00:00,2,78389.01,0.05,PACKED,2025-11-10 17:41:00+00:00,bad_status;
O0047816,C01392,P0015,2026-02-27 10:48:00+00:00,7,89692.72,0.0,PAID,2026-03-01 17:48:00+00:00,bad_status;
O0047820,C00307,P0588,2025-12-07 11:01:00+00:00,1,73940.35,0.0,PAID,2025-12-08 18:01:00+00:00,bad_status;
O0047821,C02766,P0530,2025-01-06 02:00:00+00:00,8,53140.34,0.15,PACKED,2025-01-06 14:00:00+00:00,bad_status;
O0047826,C02602,P0282,2025-04-03 20:36:00+00:00,3,48696.2,0.05,PACKED,2025-04-06 10:36:00+00:00,bad_status;
O0047832,C00220,P0280,2025-01-09 14:37:00+00:00,2,15221.58,0.0,PACKED,2025-01-10 00:37:00+00:00,bad_status;
O0047833,C01168,P0320,2025-05-13 22:43:00+00:00,7,44220.92,0.15,PAID,2025-05-16 13:43:00+00:00,bad_status;
O0047834,C01021,P0335,2025-08-02 14:09:00+00:00,2,70362.27,0.1,PACKED,2025-08-05 12:09:00+00:00,bad_status;
O0047837,C01475,P0324,2026-07-28 15:21:00+00:00,2,3424.16,0.05,PACKED,2026-07-31 09:21:00+00:00,bad_status;
O0047839,C01785,P0567,2025-04-29 09:57:00+00:00,2,59224.87,0.0,PAID,2025-05-01 15:57:00+00:00,bad_status;
O0047843,C01400,P0378,2025-01-26 01:01:00+00:00,7,65788.09,0.15,PAID,2025-01-28 01:01:00+00:00,bad_status;
O0047846,C01402,P0024,2025-01-07 08:47:00+00:00,5,72681.87,0.05,PAID,2025-01-09 07:47:00+00:00,bad_status;
O0047848,C00930,P0502,2025-07-28 10:46:00+00:00,4,46377.67,0.15,PAID,2025-07-28 16:46:00+00:00,bad_status;
O0047851,C01656,P0272,2025-01-03 08:11:00+00:00,6,45374.87,0.15,PACKED,2025-01-04 01:11:00+00:00,bad_status;
O0047853,C00134,P0577,2026-01-09 12:51:00+00:00,8,72530.89,0.0,PACKED,2026-01-11 03:51:00+00:00,bad_status;
O0047857,C00919,P0201,2025-01-10 09:39:00+00:00,7,83728.12,0.0,PACKED,2025-01-12 00:39:00+00:00,bad_status;
O0047859,C00204,P0073,2026-05-19 07:55:00+00:00,7,68643.55,0.15,PACKED,2026-05-19 07:55:00+00:00,bad_status;
O0047861,C02441,P0362,2025-05-02 03:52:00+00:00,8,7968.21,0.1,PAID,2025-05-03 19:52:00+00:00,bad_status;
O0047865,C02211,P0513,2026-01-26 13:08:00+00:00,3,41712.71,0.15,PACKED,2026-01-28 14:08:00+00:00,bad_status;
O0047868,C02493,P0455,2026-07-16 15:09:00+00:00,3,344.16,0.15,PACKED,2026-07-17 18:09:00+00:00,bad_status;
O0047870,C00948,P0116,2025-02-11 02:16:00+00:00,8,20443.28,0.0,PACKED,2025-02-11 04:16:00+00:00,bad_status;
O0047871,C00731,P0168,2025-05-20 00:03:00+00:00,6,10039.87,0.15,PACKED,2025-05-22 07:03:00+00:00,bad_status;
O0047872,C02285,P0432,2025-01-21 19:57:00+00:00,4,65461.92,0.1,PACKED,2025-01-23 16:57:00+00:00,bad_status;
O0047878,C01146,P0498,2026-03-20 22:56:00+00:00,4,54969.78,0.15,PAID,2026-03-22 17:56:00+00:00,bad_status;
O0047880,C02113,P0057,2026-08-13 10:30:00+00:00,8,3007.46,0.1,PACKED,2026-08-15 13:30:00+00:00,bad_status;
O0047887,C01110,P0008,2025-11-25 19:18:00+00:00,4,51014.7,0.0,PACKED,2025-11-26 15:18:00+00:00,bad_status;
O0047889,C02020,P0325,2025-07-07 03:25:00+00:00,5,64428.61,0.15,PACKED,2025-07-08 13:25:00+00:00,bad_status;
O0047890,C02997,P0184,2025-11-02 11:15:00+00:00,1,70782.8,0.0,PAID,2025-11-05 00:15:00+00:00,bad_status;
O0047893,C01912,P0232,2025-06-02 11:22:00+00:00,7,16068.91,0.05,PAID,2025-06-03 11:22:00+00:00,bad_status;
O0047894,C02018,P0225,2025-05-16 19:32:00+00:00,5,43720.81,0.1,PACKED,2025-05-19 17:32:00+00:00,bad_status;
O0047902,C02277,P0186,2025-08-02 04:34:00+00:00,1,19707.94,0.0,PAID,2025-08-03 00:34:00+00:00,bad_status;
O0047904,C02978,P0425,2026-03-08 21:55:00+00:00,8,33457.03,0.15,PAID,2026-03-09 04:55:00+00:00,bad_status;
O0047906,C01241,P0171,2026-05-31 06:15:00+00:00,2,11378.74,0.0,PAID,2026-06-02 19:15:00+00:00,bad_status;
O0047911,C01533,P0348,2025-12-24 06:49:00+00:00,5,44374.34,0.0,PACKED,2025-12-27 04:49:00+00:00,bad_status;
O0047912,C02337,P0394,2025-08-18 19:46:00+00:00,8,5199.2,0.15,PAID,2025-08-20 17:46:00+00:00,bad_status;
O0047913,C01989,P0540,2026-07-07 11:43:00+00:00,1,29453.09,0.15,PACKED,2026-07-08 17:43:00+00:00,bad_status;
O0047918,C00120,P0520,2026-04-26 21:32:00+00:00,7,36817.16,0.0,PAID,2026-04-28 02:32:00+00:00,bad_status;
O0047919,C01506,P0573,2025-11-28 02:43:00+00:00,6,77140.47,0.0,PAID,2025-12-01 02:43:00+00:00,bad_status;
O0047921,C02352,P0416,2026-01-05 14:00:00+00:00,7,10026.18,0.0,PACKED,2026-01-07 14:00:00+00:00,bad_status;
O0047929,C02325,P0507,2026-03-07 17:46:00+00:00,8,4522.67,0.0,PACKED,2026-03-09 15:46:00+00:00,bad_status;
O0047939,C02924,P0069,2026-09-01 02:15:00+00:00,6,67900.84,0.15,PAID,2026-09-03 20:15:00+00:00,bad_status;
O0047941,C01154,P0042,2026-08-01 19:37:00+00:00,6,65962.25,0.0,PACKED,2026-08-04 10:37:00+00:00,bad_status;
O0047948,C00955,P0263,2025-03-10 19:50:00+00:00,1,71306.66,0.0,PACKED,2025-03-13 13:50:00+00:00,bad_status;
O0047950,C00785,P0197,2025-02-24 10:34:00+00:00,3,21025.92,0.1,PAID,2025-02-24 13:34:00+00:00,bad_status;
O0047952,C02533,P0375,2025-06-12 04:48:00+00:00,6,79231.07,0.1,PACKED,2025-06-14 16:48:00+00:00,bad_status;
O0047955,C02905,P0103,2025-11-06 06:10:00+00:00,4,48463.05,0.05,PACKED,2025-11-06 17:10:00+00:00,bad_status;
O0047956,C02607,P0232,2025-07-11 16:30:00+00:00,5,16068.91,0.05,PACKED,2025-07-13 05:30:00+00:00,bad_status;
O0047957,C00474,P0245,2026-02-15 00:26:00+00:00,2,34088.86,0.05,PACKED,2026-02-15 16:26:00+00:00,bad_status;
O0047958,C00415,P0107,2026-08-23 04:03:00+00:00,1,8740.43,0.1,PACKED,2026-08-25 19:03:00+00:00,bad_status;
O0047959,C02819,P0330,2026-04-01 21:53:00+00:00,3,71325.1,0.0,PACKED,2026-04-03 08:53:00+00:00,bad_status;
O0047961,C00738,P0421,2026-05-12 08:02:00+00:00,4,53650.53,0.0,PAID,2026-05-13 12:02:00+00:00,bad_status;
O0047967,C00405,P0212,2026-07-30 00:29:00+00:00,4,25422.78,0.15,PAID,2026-08-01 14:29:00+00:00,bad_status;
O0047970,C00884,P0543,2025-03-07 10:47:00+00:00,7,54041.44,0.0,PACKED,2025-03-07 18:47:00+00:00,bad_status;
O0047981,C02347,P0148,2026-07-02 10:28:00+00:00,2,39138.89,0.0,PAID,2026-07-04 01:28:00+00:00,bad_status;
O0047990,C00173,P0181,2025-08-03 11:45:00+00:00,5,61446.72,0.05,PACKED,2025-08-04 06:45:00+00:00,bad_status;
O0047993,C02150,P0148,2026-06-20 12:42:00+00:00,1,39138.89,0.1,PACKED,2026-06-22 09:42:00+00:00,bad_status;
O0048001,C01980,P0347,2025-11-14 03:54:00+00:00,8,79622.52,0.0,PAID,2025-11-15 09:54:00+00:00,bad_status;
O0048002,C00616,P0244,2025-03-22 03:36:00+00:00,6,70889.4,0.0,PAID,2025-03-22 22:36:00+00:00,bad_status;
O0048003,C02523,P0047,2025-08-10 22:31:00+00:00,1,22304.86,0.0,PAID,2025-08-13 15:31:00+00:00,bad_status;
O0048005,C02959,P0509,2026-06-02 16:07:00+00:00,4,50305.42,0.0,PAID,2026-06-02 20:07:00+00:00,bad_status;
O0048007,C01319,P0175,2025-07-23 21:53:00+00:00,8,71604.13,0.0,PAID,2025-07-25 23:53:00+00:00,bad_status;
O0048010,C01281,P0293,2025-05-23 08:50:00+00:00,7,2493.32,0.0,PACKED,2025-05-25 12:50:00+00:00,bad_status;
O0048011,C01611,P0312,2025-07-12 13:47:00+00:00,3,49308.75,0.0,PAID,2025-07-13 09:47:00+00:00,bad_status;
O0048012,C02264,P0325,2026-03-04 20:14:00+00:00,2,64428.61,0.05,PAID,2026-03-06 11:14:00+00:00,bad_status;
O0048013,C02634,P0560,2025-12-06 06:27:00+00:00,2,64116.71,0.0,PAID,2025-12-07 09:27:00+00:00,bad_status;
O0048018,C01831,P0409,2026-08-07 22:35:00+00:00,6,2368.2,0.0,PACKED,2026-08-10 20:35:00+00:00,bad_status;
O0048023,C01204,P0219,2025-12-12 18:35:00+00:00,2,17529.68,0.15,PAID,2025-12-13 09:35:00+00:00,bad_status;
O0048028,C01838,P0088,2026-07-15 03:17:00+00:00,2,55185.22,0.1,PAID,2026-07-16 13:17:00+00:00,bad_status;
O0048032,C02474,P0213,2025-12-26 11:09:00+00:00,3,75044.88,0.05,PACKED,2025-12-28 06:09:00+00:00,bad_status;
O0048033,C00140,P0120,2025-04-12 10:40:00+00:00,4,12754.97,0.15,PAID,2025-04-14 00:40:00+00:00,bad_status;
O0048035,C01879,P0163,2025-11-22 15:18:00+00:00,5,81419.75,0.05,PACKED,2025-11-24 13:18:00+00:00,bad_status;
O0048037,C01295,P0286,2026-05-23 13:17:00+00:00,6,24801.38,0.0,PAID,2026-05-24 23:17:00+00:00,bad_status;
O0048040,C00482,P0140,2026-07-01 02:33:00+00:00,7,86122.85,0.1,PACKED,2026-07-02 05:33:00+00:00,bad_status;
O0048041,C01261,P0229,2026-04-15 09:48:00+00:00,2,49361.2,0.0,PAID,2026-04-17 16:48:00+00:00,bad_status;
O0048043,C00969,P0365,2025-07-13 18:06:00+00:00,2,87120.69,0.05,PAID,2025-07-15 09:06:00+00:00,bad_status;
O0048047,C00173,P0564,2025-01-09 20:03:00+00:00,7,43610.08,0.05,PACKED,2025-01-11 00:03:00+00:00,bad_status;
O0048048,C02008,P0228,2025-02-03 00:00:00+00:00,7,80003.14,0.0,PAID,2025-02-03 03:00:00+00:00,bad_status;
O0048054,C00753,P0083,2026-02-02 03:57:00+00:00,5,68634.85,0.0,PAID,2026-02-02 20:57:00+00:00,bad_status;
O0048057,C02106,P0568,2025-09-27 02:18:00+00:00,7,66254.14,0.0,PACKED,2025-09-28 02:18:00+00:00,bad_status;
O0048060,C02614,P0051,2025-03-11 18:15:00+00:00,4,84649.31,0.0,PACKED,2025-03-12 02:15:00+00:00,bad_status;
O0048062,C02823,P0373,2026-05-23 08:28:00+00:00,2,53916.4,0.0,PACKED,2026-05-26 05:28:00+00:00,bad_status;
O0048063,C01968,P0538,2026-03-01 08:43:00+00:00,2,22596.59,0.0,PAID,2026-03-01 10:43:00+00:00,bad_status;
O0048065,C01112,P0406,2026-02-07 02:07:00+00:00,6,78076.33,0.05,PAID,2026-02-07 02:07:00+00:00,bad_status;
O0048066,C00413,P0229,2026-07-13 10:03:00+00:00,8,49361.2,0.0,PAID,2026-07-15 12:03:00+00:00,bad_status;
O0048073,C00964,P0562,2025-03-13 18:14:00+00:00,5,86620.67,0.15,PAID,2025-03-15 22:14:00+00:00,bad_status;
O0048075,C02453,P0306,2026-05-23 09:37:00+00:00,7,20504.76,0.15,PAID,2026-05-23 11:37:00+00:00,bad_status;
O0048077,C00596,P0438,2026-01-09 16:31:00+00:00,6,87880.27,0.05,PAID,2026-01-11 16:31:00+00:00,bad_status;
O0048081,C00285,P0199,2025-12-09 13:25:00+00:00,3,43002.58,0.15,PAID,2025-12-12 13:25:00+00:00,bad_status;
O0048085,C01364,P0210,2025-07-20 09:04:00+00:00,2,78231.4,0.0,PACKED,2025-07-23 05:04:00+00:00,bad_status;
O0048086,C00185,P0087,2026-08-24 01:15:00+00:00,2,29643.14,0.0,PACKED,2026-08-26 11:15:00+00:00,bad_status;
O0048091,C01866,P0518,2026-02-12 18:45:00+00:00,6,6997.51,0.05,PACKED,2026-02-12 21:45:00+00:00,bad_status;
O0048093,C02708,P0550,2026-06-29 08:02:00+00:00,7,7942.45,0.05,PACKED,2026-06-30 23:02:00+00:00,bad_status;
O0048094,C01162,P0155,2026-05-12 22:09:00+00:00,1,58156.86,0.0,PAID,2026-05-13 15:09:00+00:00,bad_status;
O0048100,C01887,P0285,2025-10-04 16:07:00+00:00,2,64779.6,0.15,PACKED,2025-10-05 19:07:00+00:00,bad_status;
O0048103,C01807,P0501,2025-06-16 09:13:00+00:00,6,27209.3,0.0,PACKED,2025-06-18 13:13:00+00:00,bad_status;
O0048110,C01863,P0229,2025-11-23 11:26:00+00:00,5,49361.2,0.0,PACKED,2025-11-25 04:26:00+00:00,bad_status;
O0048113,C01890,P0537,2026-06-14 08:00:00+00:00,5,62239.19,0.0,PACKED,2026-06-16 10:00:00+00:00,bad_status;
O0048116,C00273,P0259,2026-05-01 18:21:00+00:00,5,36630.77,0.0,PACKED,2026-05-03 10:21:00+00:00,bad_status;
O0048120,C02761,P0159,2026-02-21 09:29:00+00:00,5,72796.8,0.0,PACKED,2026-02-23 20:29:00+00:00,bad_status;
O0048123,C00985,P0184,2025-08-02 04:43:00+00:00,5,70782.8,0.05,PACKED,2025-08-04 08:43:00+00:00,bad_status;
O0048125,C03000,P0430,2026-01-16 12:00:00+00:00,2,38494.55,0.15,PACKED,2026-01-16 13:00:00+00:00,bad_status;
O0048126,C00285,P0014,2026-08-06 17:00:00+00:00,3,77030.15,0.0,PAID,2026-08-06 17:00:00+00:00,bad_status;
O0048136,C02592,P0416,2025-11-29 14:16:00+00:00,4,10026.18,0.15,PACKED,2025-11-30 14:16:00+00:00,bad_status;
O0048137,C00837,P0161,2025-03-28 11:42:00+00:00,5,24664.23,0.1,PACKED,2025-03-30 18:42:00+00:00,bad_status;
O0048139,C02926,P0156,2026-04-17 18:46:00+00:00,7,77342.38,0.15,PACKED,2026-04-20 11:46:00+00:00,bad_status;
O0048140,C00188,P0271,2026-06-20 07:21:00+00:00,7,65786.22,0.0,PACKED,2026-06-20 21:21:00+00:00,bad_status;
O0048146,C02751,P0045,2026-08-17 05:28:00+00:00,2,86772.69,0.0,PACKED,2026-08-18 00:28:00+00:00,bad_status;
O0048147,C02897,P0529,2025-11-26 04:56:00+00:00,6,25907.16,0.0,PACKED,2025-11-26 15:56:00+00:00,bad_status;
O0048148,C02234,P0436,2025-06-29 12:16:00+00:00,1,70058.7,0.0,PACKED,2025-06-30 17:16:00+00:00,bad_status;
O0048158,C02462,P0363,2025-07-07 22:15:00+00:00,7,2522.92,0.1,PACKED,2025-07-08 21:15:00+00:00,bad_status;
O0048171,C01572,P0229,2025-12-06 00:38:00+00:00,1,49361.2,0.1,PACKED,2025-12-06 04:38:00+00:00,bad_status;
O0048173,C02680,P0558,2026-03-10 05:12:00+00:00,7,80226.91,0.15,PACKED,2026-03-10 11:12:00+00:00,bad_status;
O0048174,C02109,P0011,2025-05-01 13:12:00+00:00,1,57532.56,0.15,PACKED,2025-05-02 20:12:00+00:00,bad_status;
O0048175,C00959,P0548,2025-12-31 03:42:00+00:00,5,69028.89,0.0,PAID,2026-01-01 10:42:00+00:00,bad_status;
O0048178,C00811,P0410,2025-10-30 15:28:00+00:00,3,26412.35,0.0,PAID,2025-11-01 02:28:00+00:00,bad_status;
O0048180,C00055,P0279,2025-01-15 05:53:00+00:00,5,21152.13,0.05,PAID,2025-01-17 11:53:00+00:00,bad_status;
O0048182,C01609,P0435,2026-09-06 18:09:00+00:00,4,79090.99,0.1,PACKED,2026-09-07 05:09:00+00:00,bad_status;
O0048183,C00323,P0108,2026-08-29 17:52:00+00:00,1,71865.45,0.0,PACKED,2026-08-30 22:52:00+00:00,bad_status;
O0048184,C02226,P0137,2025-10-20 16:38:00+00:00,4,79820.6,0.15,PACKED,2025-10-21 20:38:00+00:00,bad_status;
O0048186,C01163,P0564,2025-12-29 23:49:00+00:00,1,43610.08,0.0,PACKED,2025-12-30 23:49:00+00:00,bad_status;
O0048187,C00922,P0104,2025-10-30 17:48:00+00:00,3,11835.74,0.1,PAID,2025-11-01 12:48:00+00:00,bad_status;
O0048189,C02540,P0532,2026-07-14 16:25:00+00:00,8,60399.77,0.15,PACKED,2026-07-16 11:25:00+00:00,bad_status;
O0048194,C01596,P0517,2025-05-03 00:40:00+00:00,8,25482.11,0.05,PAID,2025-05-04 13:40:00+00:00,bad_status;
O0048195,C01971,P0034,2025-06-05 04:50:00+00:00,7,36572.06,0.15,PAID,2025-06-06 02:50:00+00:00,bad_status;
O0048197,C01916,P0376,2025-08-02 01:28:00+00:00,5,65552.7,0.15,PACKED,2025-08-04 13:28:00+00:00,bad_status;
O0048199,C00554,P0134,2025-02-05 10:28:00+00:00,1,86753.32,0.0,PAID,2025-02-06 22:28:00+00:00,bad_status;
O0048201,C01583,P0219,2026-07-30 21:16:00+00:00,7,17529.68,0.05,PACKED,2026-07-31 21:16:00+00:00,bad_status;
O0048204,C01978,P0457,2025-09-16 23:31:00+00:00,3,43161.69,0.1,PACKED,2025-09-17 16:31:00+00:00,bad_status;
O0048205,C00210,P0165,2025-02-06 16:42:00+00:00,4,31631.99,0.05,PAID,2025-02-06 18:42:00+00:00,bad_status;
O0048207,C00434,P0319,2025-08-18 04:45:00+00:00,3,89212.6,0.05,PAID,2025-08-19 10:45:00+00:00,bad_status;
O0048208,C00354,P0147,2025-03-31 07:46:00+00:00,5,38556.27,0.05,PAID,2025-04-02 06:46:00+00:00,bad_status;
O0048209,C01596,P0197,2025-09-03 04:40:00+00:00,4,21025.92,0.05,PAID,2025-09-05 00:40:00+00:00,bad_status;
O0048213,C01488,P0358,2026-05-21 06:35:00+00:00,5,34120.87,0.15,PACKED,2026-05-21 10:35:00+00:00,bad_status;
O0048214,C02845,P0029,2026-02-16 03:25:00+00:00,8,16882.32,0.05,PAID,2026-02-16 19:25:00+00:00,bad_status;
O0048217,C02859,P0560,2025-03-20 17:55:00+00:00,7,64116.71,0.1,PACKED,2025-03-22 13:55:00+00:00,bad_status;
O0048223,C01777,P0595,2025-12-03 12:12:00+00:00,1,38494.77,0.15,PAID,2025-12-06 09:12:00+00:00,bad_status;
O0048224,C01104,P0027,2025-08-13 06:50:00+00:00,2,48657.16,0.0,PACKED,2025-08-15 11:50:00+00:00,bad_status;
O0048227,C02175,P0311,2025-07-02 18:13:00+00:00,3,59966.53,0.15,PACKED,2025-07-03 03:13:00+00:00,bad_status;
O0048231,C01523,P0189,2025-01-28 16:09:00+00:00,5,64797.84,0.15,PACKED,2025-01-29 08:09:00+00:00,bad_status;
O0048232,C02216,P0399,2026-07-02 03:11:00+00:00,2,46562.84,0.15,PACKED,2026-07-02 19:11:00+00:00,bad_status;
O0048235,C01479,P0176,2026-01-03 00:38:00+00:00,8,36182.16,0.0,PACKED,2026-01-05 07:38:00+00:00,bad_status;
O0048239,C01497,P0527,2026-06-01 03:03:00+00:00,4,17959.87,0.1,PACKED,2026-06-03 12:03:00+00:00,bad_status;
O0048242,C00862,P0078,2025-06-19 23:30:00+00:00,5,986.03,0.05,PAID,2025-06-20 10:30:00+00:00,bad_status;
O0048244,C00795,P0093,2026-08-15 02:35:00+00:00,7,45573.9,0.05,PAID,2026-08-15 18:35:00+00:00,bad_status;
O0048246,C00397,P0539,2025-08-20 09:58:00+00:00,5,45657.27,0.0,PACKED,2025-08-21 03:58:00+00:00,bad_status;
O0048247,C01652,P0225,2026-04-04 18:30:00+00:00,2,43720.81,0.0,PAID,2026-04-04 21:30:00+00:00,bad_status;
O0048250,C01841,P0374,2025-12-28 21:49:00+00:00,6,20830.38,0.0,PAID,2025-12-31 08:49:00+00:00,bad_status;
O0048261,C01475,P0402,2025-03-21 23:56:00+00:00,4,11134.18,0.0,PACKED,2025-03-23 08:56:00+00:00,bad_status;
O0048264,C02305,P0507,2025-05-21 16:30:00+00:00,8,4522.67,0.0,PAID,2025-05-21 17:30:00+00:00,bad_status;
O0048266,C01522,P0103,2025-12-13 19:17:00+00:00,3,48463.05,0.05,PACKED,2025-12-15 09:17:00+00:00,bad_status;
O0048268,C01783,P0134,2025-11-10 05:15:00+00:00,8,86753.32,0.0,PACKED,2025-11-11 11:15:00+00:00,bad_status;
O0048269,C02798,P0421,2025-12-07 13:40:00+00:00,3,53650.53,0.1,PAID,2025-12-10 11:40:00+00:00,bad_status;
O0048271,C01027,P0422,2026-04-12 13:13:00+00:00,4,39917.69,0.15,PACKED,2026-04-14 19:13:00+00:00,bad_status;
O0048275,C02440,P0145,2025-10-13 06:15:00+00:00,8,7603.15,0.0,PACKED,2025-10-15 15:15:00+00:00,bad_status;
O0048277,C02038,P0494,2026-09-06 22:34:00+00:00,4,25004.83,0.0,PACKED,2026-09-08 20:34:00+00:00,bad_status;
